,School Name,School ID,Network,Category,Category Breakdown,Grade,Year,Read,Math,Science,English,Composite,Read.1,Math.1,Science.1,English.1,Composite.1,Community
1782,ALCOTT HS,610524.0,Network 4,Race,Asian / Pacific,11th Grade,2015.0,,,,,,1,1,1,1,1,5
1783,ALCOTT HS,610524.0,Network 4,Race,Black,11th Grade,2015.0,15.9,17.0,17.8,18.3,17.3,15,15,15,15,15,5
1787,AMANDLA,400012.0,Charter,Race,Other,11th Grade,2015.0,,,,,,1,1,1,1,1,68
1788,AMANDLA,400012.0,Charter,Race,Black,11th Grade,2015.0,16.8,16.7,16.4,15.4,16.3,31,31,31,31,31,68
1860,AMUNDSEN HS,609695.0,Network 2,Race,Other,11th Grade,2015.0,,,,,,2,2,2,2,2,4
1861,AMUNDSEN HS,609695.0,Network 2,Race,Unknown Race,11th Grade,2015.0,,,,,,1,1,1,1,1,4
1862,AMUNDSEN HS,609695.0,Network 2,Race,Asian / Pacific,11th Grade,2015.0,18.1,18.3,18.0,18.1,18.2,43,43,43,43,43,4
1863,AMUNDSEN HS,609695.0,Network 2,Race,Native American,11th Grade,2015.0,,,,,,3,3,3,3,3,4
1864,AMUNDSEN HS,609695.0,Network 2,Race,Black,11th Grade,2015.0,18.9,17.5,19.0,19.6,18.7,26,26,26,26,26,4
1865,AMUNDSEN HS,609695.0,Network 2,Race,Hispanic,11th Grade,2015.0,18.1,17.3,17.9,18.0,17.8,147,147,147,147,147,4
1866,AMUNDSEN HS,609695.0,Network 2,Race,White,11th Grade,2015.0,19.9,19.5,19.9,19.7,19.7,24,24,24,24,24,4
1894,ASPIRA - EARLY COLLEGE HS,400013.0,Charter,Race,Hispanic,11th Grade,2015.0,16.8,16.8,17.3,15.4,16.6,106,106,106,106,106,21
1895,ASPIRA - EARLY COLLEGE HS,400013.0,Charter,Race,Native American,11th Grade,2015.0,,,,,,2,2,2,2,2,21
1896,ASPIRA - EARLY COLLEGE HS,400013.0,Charter,Race,White,11th Grade,2015.0,,,,,,1,1,1,1,1,21
1897,ASPIRA - EARLY COLLEGE HS,400013.0,Charter,Race,Black,11th Grade,2015.0,,,,,,2,2,2,2,2,21
1948,AUSTIN BUS & ENTRP HS,400018.0,Network 3,Race,Black,11th Grade,2015.0,14.2,15.0,14.3,12.5,14.0,26,26,26,26,26,25
1960,AUSTIN POLY HS,610501.0,Network 3,Race,Black,11th Grade,2015.0,13.7,14.8,14.8,12.6,14.1,33,33,32,33,32,25
1968,BANNER THERAPEUTIC HS,800001.0,,Race,Black,11th Grade,2015.0,,,,,,6,6,6,6,6,0
1977,BANNER WEST HS,610555.0,Options,Race,Black,11th Grade,2015.0,12.9,14.3,14.1,10.4,12.9,11,11,11,11,11,25
1980,BEACON THERAPEUTIC HS,800003.0,,Race,Black,11th Grade,2015.0,,,,,,6,6,6,6,6,0
2052,BOGAN HS,609698.0,Network 10,Race,Other,11th Grade,2015.0,,,,,,2,2,2,2,2,70
2053,BOGAN HS,609698.0,Network 10,Race,Hispanic,11th Grade,2015.0,15.5,15.0,15.5,13.8,14.9,111,111,111,111,111,70
2054,BOGAN HS,609698.0,Network 10,Race,Black,11th Grade,2015.0,15.9,15.1,15.3,14.0,15.0,103,103,103,103,103,70
2055,BOGAN HS,609698.0,Network 10,Race,White,11th Grade,2015.0,,,,,,5,5,5,5,5,70
2081,BOWEN HS,610323.0,Network 12,Race,Other,11th Grade,2015.0,,,,,,1,1,1,1,1,46
2082,BOWEN HS,610323.0,Network 12,Race,Hispanic,11th Grade,2015.0,15.4,15.0,15.0,13.0,14.6,21,21,21,21,21,46
2083,BOWEN HS,610323.0,Network 12,Race,White,11th Grade,2015.0,,,,,,1,1,1,1,1,46
2084,BOWEN HS,610323.0,Network 12,Race,Black,11th Grade,2015.0,13.9,14.9,14.7,12.8,14.1,74,74,74,74,74,46
2100,BRONZEVILLE HS,610381.0,Network 9,Race,Hispanic,11th Grade,2015.0,,,,,,1,1,1,1,1,38
2101,BRONZEVILLE HS,610381.0,Network 9,Race,Black,11th Grade,2015.0,15.4,15.7,16.5,14.6,15.6,87,87,87,87,87,38
2162,BROOKS HS,609726.0,ISP,Race,Other,11th Grade,2015.0,,,,,,6,6,6,6,6,49
2163,BROOKS HS,609726.0,ISP,Race,Hispanic,11th Grade,2015.0,23.2,21.2,21.6,24.2,22.5,29,29,29,29,29,49
2164,BROOKS HS,609726.0,ISP,Race,Black,11th Grade,2015.0,22.7,20.5,21.6,24.4,22.3,152,152,152,152,152,49
2175,CAMELOT - CHICAGO EXCEL HS,400147.0,Options,Race,Hispanic,11th Grade,2015.0,,,,,,1,1,1,1,1,75
2176,CAMELOT - CHICAGO EXCEL HS,400147.0,Options,Race,Black,11th Grade,2015.0,14.2,14.0,12.8,12.1,13.3,30,30,30,30,30,75
2179,CAMELOT - EXCEL ENGLEWOOD HS,610565.0,Options,Race,Black,11th Grade,2015.0,13.0,14.2,13.1,12.0,13.1,25,25,25,25,25,68
2182,CAMELOT - EXCEL SOUTHWEST HS,400176.0,Options,Race,Black,11th Grade,2015.0,12.7,14.2,12.7,11.8,12.9,11,11,11,11,11,0
2184,CAMELOT - EXCEL WOODLAWN HS,400175.0,Options,Race,Black,11th Grade,2015.0,,,,,,1,1,1,1,1,0
2227,CARVER MILITARY HS,609760.0,Service Leadership Academies,Race,Other,11th Grade,2015.0,,,,,,1,1,1,1,1,54
2228,CARVER MILITARY HS,609760.0,Service Leadership Academies,Race,Hispanic,11th Grade,2015.0,18.2,17.8,18.8,18.0,18.2,61,61,61,61,61,54
2229,CARVER MILITARY HS,609760.0,Service Leadership Academies,Race,Black,11th Grade,2015.0,16.8,16.8,17.5,16.5,16.9,59,59,59,59,59,54
2236,CATALYST - MARIA,400115.0,Charter,Race,Hispanic,11th Grade,2015.0,17.0,17.5,17.9,17.5,17.5,70,70,70,70,70,0
2237,CATALYST - MARIA,400115.0,Charter,Race,Native American,11th Grade,2015.0,,,,,,1,1,1,1,1,0
2238,CATALYST - MARIA,400115.0,Charter,Race,Black,11th Grade,2015.0,16.5,15.8,17.8,17.2,16.8,62,62,62,62,62,0
2239,CATALYST - MARIA,400115.0,Charter,Race,Unknown Race,11th Grade,2015.0,,,,,,7,7,7,7,7,0
2240,CATALYST - MARIA,400115.0,Charter,Race,White,11th Grade,2015.0,,,,,,1,1,1,1,1,0
2291,CHICAGO ACADEMY HS,610340.0,AUSL,Race,White,11th Grade,2015.0,19.6,19.9,20.7,20.6,20.2,33,33,33,33,33,17
2292,CHICAGO ACADEMY HS,610340.0,AUSL,Race,Other,11th Grade,2015.0,,,,,,2,2,2,2,2,17
2293,CHICAGO ACADEMY HS,610340.0,AUSL,Race,Native American,11th Grade,2015.0,,,,,,1,1,1,1,1,17
2294,CHICAGO ACADEMY HS,610340.0,AUSL,Race,Asian / Pacific,11th Grade,2015.0,,,,,,7,7,7,7,7,17
2295,CHICAGO ACADEMY HS,610340.0,AUSL,Race,Hispanic,11th Grade,2015.0,18.3,18.4,18.7,18.2,18.4,72,72,72,72,72,17
2296,CHICAGO ACADEMY HS,610340.0,AUSL,Race,Black,11th Grade,2015.0,16.5,16.7,18.3,15.3,16.7,11,11,11,11,11,17
2368,CHICAGO AGRICULTURE HS,609753.0,Network 10,Race,Other,11th Grade,2015.0,,,,,,8,8,8,8,8,74
2369,CHICAGO AGRICULTURE HS,609753.0,Network 10,Race,Hispanic,11th Grade,2015.0,19.4,19.1,19.7,20.6,19.7,28,28,28,28,28,74
2370,CHICAGO AGRICULTURE HS,609753.0,Network 10,Race,Black,11th Grade,2015.0,18.0,17.7,19.0,20.1,18.7,66,66,66,66,66,74
2371,CHICAGO AGRICULTURE HS,609753.0,Network 10,Race,Native American,11th Grade,2015.0,,,,,,1,1,1,1,1,74
2372,CHICAGO AGRICULTURE HS,609753.0,Network 10,Race,White,11th Grade,2015.0,22.1,20.6,21.9,24.5,22.3,43,43,43,43,43,74
2394,CHICAGO ARTS HS,400022.0,Contract,Race,Asian / Pacific,11th Grade,2015.0,,,,,,1,1,1,1,1,35
2395,CHICAGO ARTS HS,400022.0,Contract,Race,Other,11th Grade,2015.0,,,,,,3,3,3,3,3,35
2396,CHICAGO ARTS HS,400022.0,Contract,Race,Hispanic,11th Grade,2015.0,21.2,18.9,20.0,20.9,20.2,35,35,35,35,35,35
2397,CHICAGO ARTS HS,400022.0,Contract,Race,Black,11th Grade,2015.0,17.9,17.2,18.4,17.9,17.8,66,66,66,66,66,35
2398,CHICAGO ARTS HS,400022.0,Contract,Race,White,11th Grade,2015.0,22.2,20.1,20.9,24.0,21.8,20,20,20,20,20,35
2438,CHICAGO MATH & SCIENCE HS,400035.0,Charter,Race,Black,11th Grade,2015.0,19.5,19.6,19.2,19.7,19.5,29,29,29,29,29,1
2439,CHICAGO MATH & SCIENCE HS,400035.0,Charter,Race,Native American,11th Grade,2015.0,,,,,,1,1,1,1,1,1
2440,CHICAGO MATH & SCIENCE HS,400035.0,Charter,Race,Hispanic,11th Grade,2015.0,17.8,18.9,17.5,18.8,18.3,33,33,33,33,33,1
2441,CHICAGO MATH & SCIENCE HS,400035.0,Charter,Race,Asian / Pacific,11th Grade,2015.0,17.0,20.5,17.5,18.4,18.4,10,10,10,10,10,1
2442,CHICAGO MATH & SCIENCE HS,400035.0,Charter,Race,White,11th Grade,2015.0,,,,,,2,2,2,2,2,1
2501,CHICAGO MILITARY HS,609754.0,Service Leadership Academies,Race,Other,11th Grade,2015.0,,,,,,1,1,1,1,1,35
2502,CHICAGO MILITARY HS,609754.0,Service Leadership Academies,Race,White,11th Grade,2015.0,,,,,,1,1,1,1,1,35
2503,CHICAGO MILITARY HS,609754.0,Service Leadership Academies,Race,Hispanic,11th Grade,2015.0,18.0,17.0,18.3,18.1,17.9,26,26,26,26,26,35
2504,CHICAGO MILITARY HS,609754.0,Service Leadership Academies,Race,Black,11th Grade,2015.0,16.9,16.4,17.9,17.5,17.2,86,86,86,86,86,35
2505,CHICAGO MILITARY HS,609754.0,Service Leadership Academies,Race,Native American,11th Grade,2015.0,,,,,,1,1,1,1,1,35
2519,CHICAGO TECH HS,400091.0,Contract,Race,Hispanic,11th Grade,2015.0,16.6,16.5,16.7,15.1,16.2,24,24,24,24,24,28
2520,CHICAGO TECH HS,400091.0,Contract,Race,Black,11th Grade,2015.0,15.7,16.1,16.7,14.8,15.8,60,60,60,60,60,28
2521,CHICAGO TECH HS,400091.0,Contract,Race,White,11th Grade,2015.0,,,,,,3,3,3,3,3,28
2547,CHICAGO VIRTUAL,400036.0,Charter,Race,Asian / Pacific,11th Grade,2015.0,,,,,,4,4,4,4,4,28
2548,CHICAGO VIRTUAL,400036.0,Charter,Race,Other,11th Grade,2015.0,,,,,,2,2,2,2,2,28
2549,CHICAGO VIRTUAL,400036.0,Charter,Race,White,11th Grade,2015.0,,,,,,7,7,7,7,7,28
2550,CHICAGO VIRTUAL,400036.0,Charter,Race,Black,11th Grade,2015.0,20.9,17.0,19.3,19.9,19.3,22,22,22,22,22,28
2551,CHICAGO VIRTUAL,400036.0,Charter,Race,Hispanic,11th Grade,2015.0,,,,,,5,5,5,5,5,28
2599,CHICAGO VOCATIONAL HS,609674.0,Network 12,Race,Black,11th Grade,2015.0,14.6,15.0,15.6,14.1,14.8,202,202,202,202,202,45
2600,CHICAGO VOCATIONAL HS,609674.0,Network 12,Race,Hispanic,11th Grade,2015.0,,,,,,1,1,1,1,1,45
2605,CICS - CHICAGOQUEST HS,400113.0,Charter,Race,Black,11th Grade,2015.0,,,,,,2,2,2,2,2,8
2606,CICS - CHICAGOQUEST HS,400113.0,Charter,Race,Hispanic,11th Grade,2015.0,,,,,,4,4,4,4,4,8
2624,CICS - ELLISON HS,400032.0,Charter,Race,Other,11th Grade,2015.0,,,,,,1,1,1,1,1,71
2625,CICS - ELLISON HS,400032.0,Charter,Race,Black,11th Grade,2015.0,15.9,15.5,15.7,15.4,15.6,111,111,111,111,111,71
2636,CICS - HAWKINS HS,400108.0,Charter,Race,Hispanic,11th Grade,2015.0,,,,,,1,1,1,1,1,54
2637,CICS - HAWKINS HS,400108.0,Charter,Race,Black,11th Grade,2015.0,16.2,16.5,17.0,15.9,16.4,23,23,23,23,23,54
2660,CICS - LONGWOOD,400033.0,Charter,Race,Black,11th Grade,2015.0,15.1,15.6,15.5,14.9,15.3,88,88,88,88,88,73
2661,CICS - LONGWOOD,400033.0,Charter,Race,Hispanic,11th Grade,2015.0,,,,,,6,6,6,6,6,73
2722,CICS - NORTHTOWN HS,400034.0,Charter,Race,Asian / Pacific,11th Grade,2015.0,20.5,19.8,21.1,22.1,20.9,33,33,33,33,33,13
2723,CICS - NORTHTOWN HS,400034.0,Charter,Race,White,11th Grade,2015.0,20.5,19.8,20.6,21.6,20.6,38,38,38,38,38,13
2724,CICS - NORTHTOWN HS,400034.0,Charter,Race,Black,11th Grade,2015.0,,,,,,5,5,5,5,5,13
2725,CICS - NORTHTOWN HS,400034.0,Charter,Race,Other,11th Grade,2015.0,,,,,,3,3,3,3,3,13
2726,CICS - NORTHTOWN HS,400034.0,Charter,Race,Hispanic,11th Grade,2015.0,18.9,18.3,19.6,19.3,19.0,115,115,115,115,115,13
2733,CITYWIDE OSS SCHOOLS,610497.0,,Race,Asian / Pacific,11th Grade,2015.0,,,,,,1,1,1,1,1,0
2734,CITYWIDE OSS SCHOOLS,610497.0,,Race,Black,11th Grade,2015.0,,,,,,2,2,1,1,1,0
2759,CLARK HS,610244.0,Network 3,Race,Black,11th Grade,2015.0,15.6,15.8,17.0,15.2,15.9,91,91,91,91,91,25
2827,CLEMENTE HS,609759.0,Network 5,Race,Black,11th Grade,2015.0,15.4,14.9,16.3,13.8,15.1,33,33,33,33,33,24
2828,CLEMENTE HS,609759.0,Network 5,Race,Hispanic,11th Grade,2015.0,16.3,16.5,16.8,15.1,16.2,135,135,135,135,135,24
2829,CLEMENTE HS,609759.0,Network 5,Race,Other,11th Grade,2015.0,,,,,,1,1,1,1,1,24
2830,CLEMENTE HS,609759.0,Network 5,Race,White,11th Grade,2015.0,,,,,,7,7,7,7,7,24
2845,COLLINS HS,610499.0,AUSL,Race,Hispanic,11th Grade,2015.0,,,,,,1,1,1,1,1,29
2846,COLLINS HS,610499.0,AUSL,Race,Asian / Pacific,11th Grade,2015.0,,,,,,1,1,1,1,1,29
2847,COLLINS HS,610499.0,AUSL,Race,Black,11th Grade,2015.0,15.5,15.5,15.2,13.7,15.0,84,84,83,84,83,29
2848,COLLINS HS,610499.0,AUSL,Race,Other,11th Grade,2015.0,,,,,,1,1,1,1,1,29
2863,COMMUNITY SERVICES WEST HS,400038.0,Options,Race,Black,11th Grade,2015.0,13.4,14.5,13.2,10.3,12.9,12,12,12,12,12,29
2864,COMMUNITY SERVICES WEST HS,400038.0,Options,Race,Native American,11th Grade,2015.0,,,,,,1,1,1,1,1,29
2901,CORLISS HS,609761.0,Network 13,Race,Black,11th Grade,2015.0,13.6,14.7,14.3,12.7,13.8,96,96,96,96,96,50
2902,CORLISS HS,609761.0,Network 13,Race,Hispanic,11th Grade,2015.0,,,,,,5,5,5,5,5,50
2903,CORLISS HS,609761.0,Network 13,Race,Asian / Pacific,11th Grade,2015.0,,,,,,1,1,1,1,1,50
2941,CRANE HS,609702.0,,Race,Black,11th Grade,2015.0,,,,,,2,2,2,2,2,28
3018,CURIE HS,609756.0,Network 8,Race,Asian / Pacific,11th Grade,2015.0,18.3,21.2,20.5,19.7,19.9,15,15,15,15,15,57
3019,CURIE HS,609756.0,Network 8,Race,Other,11th Grade,2015.0,,,,,,3,3,3,3,3,57
3020,CURIE HS,609756.0,Network 8,Race,Native American,11th Grade,2015.0,,,,,,4,4,4,4,4,57
3021,CURIE HS,609756.0,Network 8,Race,Black,11th Grade,2015.0,16.2,16.4,16.6,15.4,16.2,78,78,78,78,78,57
3022,CURIE HS,609756.0,Network 8,Race,White,11th Grade,2015.0,18.0,17.9,19.1,18.9,18.5,14,14,14,14,14,57
3023,CURIE HS,609756.0,Network 8,Race,Hispanic,11th Grade,2015.0,17.3,17.7,17.5,16.9,17.4,563,563,563,563,563,57
3073,DEVRY HS,610402.0,Network 4,Race,Hispanic,11th Grade,2015.0,20.5,20.6,20.8,22.0,21.0,49,49,49,49,49,5
3074,DEVRY HS,610402.0,Network 4,Race,Black,11th Grade,2015.0,20.0,18.9,19.9,20.7,19.9,35,35,35,35,35,5
3075,DEVRY HS,610402.0,Network 4,Race,White,11th Grade,2015.0,,,,,,7,7,7,7,7,5
3076,DEVRY HS,610402.0,Network 4,Race,Asian / Pacific,11th Grade,2015.0,,,,,,5,5,5,5,5,5
3077,DEVRY HS,610402.0,Network 4,Race,Native American,11th Grade,2015.0,,,,,,1,1,1,1,1,5
3106,DOUGLASS HS,610245.0,Network 3,Race,Hispanic,11th Grade,2015.0,,,,,,1,1,1,1,1,25
3107,DOUGLASS HS,610245.0,Network 3,Race,Black,11th Grade,2015.0,14.5,14.5,14.0,12.4,13.9,68,68,68,68,68,25
3108,DOUGLASS HS,610245.0,Network 3,Race,Other,11th Grade,2015.0,,,,,,1,1,1,1,1,25
3159,DUNBAR HS,609676.0,Network 9,Race,Asian / Pacific,11th Grade,2015.0,,,,,,1,1,1,1,1,35
3160,DUNBAR HS,609676.0,Network 9,Race,Native American,11th Grade,2015.0,,,,,,1,1,1,1,1,35
3161,DUNBAR HS,609676.0,Network 9,Race,Black,11th Grade,2015.0,15.1,15.2,15.2,12.9,14.6,195,195,195,195,195,35
3162,DUNBAR HS,609676.0,Network 9,Race,Hispanic,11th Grade,2015.0,,,,,,3,3,3,3,3,35
3198,EPIC HS,400094.0,Charter,Race,Other,11th Grade,2015.0,,,,,,3,3,3,3,3,46
3199,EPIC HS,400094.0,Charter,Race,Black,11th Grade,2015.0,17.2,16.2,17.4,17.4,17.0,59,59,59,59,59,46
3200,EPIC HS,400094.0,Charter,Race,Hispanic,11th Grade,2015.0,18.1,17.1,19.2,18.3,18.2,36,36,36,36,36,46
3257,FARRAGUT HS,609704.0,Network 7,Race,Black,11th Grade,2015.0,15.3,15.3,15.6,14.3,15.1,26,26,26,26,26,30
3258,FARRAGUT HS,609704.0,Network 7,Race,Native American,11th Grade,2015.0,,,,,,1,1,1,1,1,30
3259,FARRAGUT HS,609704.0,Network 7,Race,Hispanic,11th Grade,2015.0,15.2,16.9,15.8,14.5,15.6,177,178,177,178,177,30
3295,FENGER HS,609705.0,Network 13,Race,Black,11th Grade,2015.0,14.7,14.8,14.9,13.4,14.5,88,88,88,88,88,49
3296,FENGER HS,609705.0,Network 13,Race,Hispanic,11th Grade,2015.0,,,,,,1,1,1,1,1,49
3377,FOREMAN HS,609708.0,Network 3,Race,Black,11th Grade,2015.0,14.8,15.4,14.4,13.4,14.5,36,36,36,36,36,15
3378,FOREMAN HS,609708.0,Network 3,Race,White,11th Grade,2015.0,,,,,,9,9,9,9,9,15
3379,FOREMAN HS,609708.0,Network 3,Race,Asian / Pacific,11th Grade,2015.0,,,,,,1,1,1,1,1,15
3380,FOREMAN HS,609708.0,Network 3,Race,Hispanic,11th Grade,2015.0,15.7,17.4,16.8,15.3,16.3,205,205,205,205,205,15
3381,FOREMAN HS,609708.0,Network 3,Race,Other,11th Grade,2015.0,,,,,,2,2,2,2,2,15
3382,FOREMAN HS,609708.0,Network 3,Race,Native American,11th Grade,2015.0,,,,,,1,1,1,1,1,15
3437,GAGE PARK HS,609709.0,Network 8,Race,Black,11th Grade,2015.0,15.3,15.3,15.3,14.3,15.1,49,49,48,49,48,63
3438,GAGE PARK HS,609709.0,Network 8,Race,Asian / Pacific,11th Grade,2015.0,,,,,,1,1,1,1,1,63
3439,GAGE PARK HS,609709.0,Network 8,Race,Other,11th Grade,2015.0,,,,,,1,1,1,1,1,63
3440,GAGE PARK HS,609709.0,Network 8,Race,White,11th Grade,2015.0,,,,,,1,1,1,1,1,63
3441,GAGE PARK HS,609709.0,Network 8,Race,Hispanic,11th Grade,2015.0,15.5,15.7,16.0,14.3,15.4,54,54,54,54,54,63
3447,GOODE HS,610558.0,Network 10,Race,White,11th Grade,2015.0,,,,,,2,2,2,2,2,70
3448,GOODE HS,610558.0,Network 10,Race,Hispanic,11th Grade,2015.0,19.1,19.9,19.9,20.1,19.7,74,74,74,74,74,70
3449,GOODE HS,610558.0,Network 10,Race,Other,11th Grade,2015.0,,,,,,4,4,4,4,4,70
3450,GOODE HS,610558.0,Network 10,Race,Black,11th Grade,2015.0,17.0,17.3,17.9,17.0,17.3,114,114,114,114,114,70
3519,HANCOCK HS,609694.0,Network 8,Race,Native American,11th Grade,2015.0,,,,,,2,2,2,2,2,62
3520,HANCOCK HS,609694.0,Network 8,Race,Black,11th Grade,2015.0,,,,,,3,3,3,3,3,62
3521,HANCOCK HS,609694.0,Network 8,Race,Unknown Race,11th Grade,2015.0,,,,,,1,1,1,1,1,62
3522,HANCOCK HS,609694.0,Network 8,Race,Hispanic,11th Grade,2015.0,17.2,16.3,17.4,16.4,16.8,218,218,218,218,218,62
3523,HANCOCK HS,609694.0,Network 8,Race,White,11th Grade,2015.0,,,,,,4,4,4,4,4,62
3560,HARLAN HS,609710.0,Network 12,Race,Other,11th Grade,2015.0,,,,,,1,1,1,1,1,49
3561,HARLAN HS,609710.0,Network 12,Race,Black,11th Grade,2015.0,15.1,15.2,15.5,14.1,15.0,143,143,143,143,143,49
3592,HARPER HS,609711.0,Network 11,Race,Hispanic,11th Grade,2015.0,,,,,,3,3,3,3,3,67
3593,HARPER HS,609711.0,Network 11,Race,Black,11th Grade,2015.0,13.9,15.2,14.1,12.9,14.0,90,90,90,90,90,67
3619,HIRSCH HS,609712.0,Network 12,Race,Unknown Race,11th Grade,2015.0,,,,,,1,1,1,1,1,69
3620,HIRSCH HS,609712.0,Network 12,Race,Black,11th Grade,2015.0,13.4,14.4,13.7,12.0,13.4,43,43,43,43,43,69
3656,HOPE HS,609768.0,Network 11,Race,Black,11th Grade,2015.0,14.8,15.2,15.5,14.2,14.9,58,58,58,58,58,68
3729,HUBBARD HS,609741.0,Network 10,Race,Black,11th Grade,2015.0,14.3,16.5,16.4,14.4,15.4,16,16,16,16,16,65
3730,HUBBARD HS,609741.0,Network 10,Race,Other,11th Grade,2015.0,,,,,,1,1,1,1,1,65
3731,HUBBARD HS,609741.0,Network 10,Race,Asian / Pacific,11th Grade,2015.0,,,,,,2,2,2,2,2,65
3732,HUBBARD HS,609741.0,Network 10,Race,Hispanic,11th Grade,2015.0,17.1,17.1,17.3,16.9,17.1,333,333,333,333,333,65
3733,HUBBARD HS,609741.0,Network 10,Race,White,11th Grade,2015.0,18.1,17.5,18.5,18.8,18.2,11,11,11,11,11,65
3776,HYDE PARK HS,609713.0,Network 9,Race,Black,11th Grade,2015.0,15.7,15.5,15.6,14.9,15.4,202,202,202,202,202,42
3777,HYDE PARK HS,609713.0,Network 9,Race,Hispanic,11th Grade,2015.0,,,,,,3,3,3,3,3,42
3797,INFINITY HS,610384.0,Network 7,Race,Hispanic,11th Grade,2015.0,17.7,20.2,20.0,18.4,19.0,100,100,100,100,100,30
3798,INFINITY HS,610384.0,Network 7,Race,Black,11th Grade,2015.0,,,,,,7,7,7,7,7,30
3799,INFINITY HS,610384.0,Network 7,Race,Native American,11th Grade,2015.0,,,,,,1,1,1,1,1,30
3812,INSTITUTO - HEALTH,400104.0,Charter,Race,Hispanic,11th Grade,2015.0,17.8,17.6,18.0,16.7,17.5,172,172,172,172,172,31
3813,INSTITUTO - HEALTH,400104.0,Charter,Race,Black,11th Grade,2015.0,,,,,,8,8,8,8,8,31
3814,INSTITUTO - HEALTH,400104.0,Charter,Race,White,11th Grade,2015.0,,,,,,2,2,2,2,2,31
3824,INSTITUTO - LOZANO HS,400148.0,Options,Race,Unknown Race,11th Grade,2015.0,,,,,,1,1,1,1,1,31
3825,INSTITUTO - LOZANO HS,400148.0,Options,Race,Black,11th Grade,2015.0,,,,,,1,1,1,1,1,31
3826,INSTITUTO - LOZANO HS,400148.0,Options,Race,Hispanic,11th Grade,2015.0,14.6,15.0,14.6,11.9,14.0,42,42,42,42,42,31
3827,INSTITUTO - LOZANO HS,400148.0,Options,Race,White,11th Grade,2015.0,,,,,,1,1,1,1,1,31
3850,JEFFERSON HS,609783.0,Network 11,Race,Black,11th Grade,2015.0,,,,,,1,1,1,1,1,28
3851,JEWISH CHILD FAMILY THERAPEUTIC HS,800011.0,,Race,White,11th Grade,2015.0,,,,,,6,6,6,6,6,0
3852,JEWISH CHILD FAMILY THERAPEUTIC HS,800011.0,,Race,Other,11th Grade,2015.0,,,,,,0,0,0,1,0,0
3853,JEWISH CHILD FAMILY THERAPEUTIC HS,800011.0,,Race,Black,11th Grade,2015.0,,,,,,4,4,4,4,4,0
3854,JEWISH CHILD FAMILY THERAPEUTIC HS,800011.0,,Race,Hispanic,11th Grade,2015.0,,,,,,2,2,2,2,2,0
3934,JONES HS,609678.0,ISP,Race,Asian / Pacific,11th Grade,2015.0,25.9,28.6,25.9,27.6,27.0,28,28,28,28,28,32
3935,JONES HS,609678.0,ISP,Race,Black,11th Grade,2015.0,24.6,23.0,22.9,24.8,23.8,47,48,47,48,47,32
3936,JONES HS,609678.0,ISP,Race,White,11th Grade,2015.0,29.0,27.1,26.7,30.0,28.2,91,91,91,91,91,32
3937,JONES HS,609678.0,ISP,Race,Hispanic,11th Grade,2015.0,25.7,24.9,24.2,26.2,25.2,94,94,94,94,94,32
3938,JONES HS,609678.0,ISP,Race,Other,11th Grade,2015.0,,,,,,5,5,5,5,5,32
4004,JUAREZ HS,609764.0,ISP,Race,Native American,11th Grade,2015.0,,,,,,3,3,3,3,3,31
4005,JUAREZ HS,609764.0,ISP,Race,Other,11th Grade,2015.0,,,,,,2,2,2,2,2,31
4006,JUAREZ HS,609764.0,ISP,Race,Asian / Pacific,11th Grade,2015.0,,,,,,9,9,9,9,9,31
4007,JUAREZ HS,609764.0,ISP,Race,White,11th Grade,2015.0,,,,,,4,4,4,4,4,31
4008,JUAREZ HS,609764.0,ISP,Race,Hispanic,11th Grade,2015.0,16.5,16.6,16.4,15.8,16.3,392,394,392,394,392,31
4009,JUAREZ HS,609764.0,ISP,Race,Black,11th Grade,2015.0,15.8,16.1,14.8,14.7,15.4,11,11,11,11,11,31
4046,JULIAN HS,609762.0,Network 13,Race,Black,11th Grade,2015.0,15.3,15.4,15.5,13.9,15.0,174,174,174,174,174,73
4120,KELLY HS,609715.0,Network 8,Race,Asian / Pacific,11th Grade,2015.0,15.9,21.6,18.6,17.2,18.3,99,99,99,99,99,58
4121,KELLY HS,609715.0,Network 8,Race,Native American,11th Grade,2015.0,,,,,,1,1,1,1,1,58
4122,KELLY HS,609715.0,Network 8,Race,Other,11th Grade,2015.0,,,,,,1,1,1,1,1,58
4123,KELLY HS,609715.0,Network 8,Race,White,11th Grade,2015.0,17.3,15.4,15.5,16.5,16.2,13,13,13,13,13,58
4124,KELLY HS,609715.0,Network 8,Race,Hispanic,11th Grade,2015.0,16.3,17.2,16.8,16.8,16.8,417,417,417,417,417,58
4125,KELLY HS,609715.0,Network 8,Race,Black,11th Grade,2015.0,16.7,16.8,16.3,18.1,17.0,14,14,14,14,14,58
4192,KELVYN PARK HS,609716.0,Network 4,Race,Hispanic,11th Grade,2015.0,15.8,16.0,15.8,14.7,15.6,126,126,126,126,126,20
4193,KELVYN PARK HS,609716.0,Network 4,Race,Native American,11th Grade,2015.0,,,,,,1,1,1,1,1,20
4194,KELVYN PARK HS,609716.0,Network 4,Race,Black,11th Grade,2015.0,14.2,15.0,13.8,14.6,14.4,12,12,12,12,12,20
4195,KELVYN PARK HS,609716.0,Network 4,Race,White,11th Grade,2015.0,,,,,,2,2,2,2,2,20
